CookerStat, GenerateAssetRegistry=0.016782, Initialize=0.087891, RunGuid=RunID338CB3154DCFEC21C0A2EBB370067507
SavePackageTransactionId38155F3740E62DE354D690BD8B41B10E_0, Filename=../../../../../../Users/c.diaz/Desktop/CS580AI/CS580AIProject 4.11/Content/TopDownBP/AI/Health_Check.uasset, AutoPackageBackupDelegate=0.245471, FlushAsyncLoading=0.005405, FlushStreamingFunc=0.071395, BlockTillAllRequestsFinished=0.004835, ResetLoadersForSaveUnMarkAllObjects=0.134543, TagPackageExports=1.922827, BeginCacheForCookedPlatformData=0.002276, SerializeImports=2.766769, GatherLocalizableTextData=1.562722, MarkNames=0.018775, SerializeSummary=0.011094, SerializeNames=0.077084, SerializeGatherableTextData=0.063431, BuildExportMap=0.065137, SortExportsNonSeekfree=0.208210, SortExportsSeekfreeConstructor=0.047788, SortExportsSeekfreeInner=1.959804, SortExportsSeekfree=0.003129, BuildDependencyMap=0.023324, SerializeImportMap=0.007682, SerializeExportMap=0.012517, SerializeDependencyMap=0.003412, SerializeStringAssetReferenceMap=0.001136, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.314593, SerializeExports=2.356321, SerializeBulkData=0.012513, MoveFile=1.054995, UnaccountedTime=1.755007, RunGuid=RunID338CB3154DCFEC21C0A2EBB370067507
SavePackageTransactionId38155F3740E62DE354D690BD8B41B10E_1, Filename=../../../../../../Users/c.diaz/Desktop/CS580AI/CS580AIProject 4.11/Content/TopDownBP/AI/Health_Check.uasset, AutoPackageBackupDelegate=14.769372, FlushAsyncLoading=0.005122, FlushStreamingFunc=0.062291, BlockTillAllRequestsFinished=0.004552, ResetLoadersForSaveUnMarkAllObjects=0.125438, TagPackageExports=2.072729, BeginCacheForCookedPlatformData=0.002276, SerializeImports=3.228988, GatherLocalizableTextData=2.374236, MarkNames=0.033565, SerializeSummary=0.013370, SerializeNames=0.096425, SerializeGatherableTextData=0.102967, BuildExportMap=0.095006, SortExportsNonSeekfree=0.232387, SortExportsSeekfreeConstructor=0.052053, SortExportsSeekfreeInner=2.777576, SortExportsSeekfree=0.004552, BuildDependencyMap=0.033278, SerializeImportMap=0.008818, SerializeExportMap=0.014506, SerializeDependencyMap=0.003982, SerializeStringAssetReferenceMap=0.001706, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.361811, SerializeExports=2.962749, SerializeBulkData=0.005689, MoveFile=1.540255, UnaccountedTime=1.849726, RunGuid=RunID338CB3154DCFEC21C0A2EBB370067507
SavePackageTransactionId38155F3740E62DE354D690BD8B41B10E_2, Filename=../../../../../../Users/c.diaz/Desktop/CS580AI/CS580AIProject 4.11/Saved/Autosaves/Game/TopDownBP/Maps/TopDownExampleMap_Auto1.umap, AutoPackageBackupDelegate=18.735065, FlushAsyncLoading=0.011377, FlushStreamingFunc=0.062577, BlockTillAllRequestsFinished=0.004835, ResetLoadersForSaveUnMarkAllObjects=164.913559, TagPackageExports=4.201781, BeginCacheForCookedPlatformData=0.002842, SerializeImports=6.373212, GatherLocalizableTextData=12.376926, MarkNames=0.085618, SerializeSummary=0.013370, SerializeNames=0.413861, SerializeGatherableTextData=0.029299, BuildExportMap=0.308618, SortExportsNonSeekfree=0.838537, SortExportsSeekfreeConstructor=0.048071, SortExportsSeekfreeInner=16.108524, SortExportsSeekfree=0.004265, BuildDependencyMap=0.112642, SerializeImportMap=0.049490, SerializeExportMap=0.042100, SerializeDependencyMap=0.013653, SerializeStringAssetReferenceMap=0.001423, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.426477, SerializeExports=6.659925, SerializeBulkData=253.004715, MoveFile=2.999727, UnaccountedTime=0.344742, RunGuid=RunID338CB3154DCFEC21C0A2EBB370067507
SavePackageTransactionId38155F3740E62DE354D690BD8B41B10E_3, Filename=../../../../../../Users/c.diaz/Desktop/CS580AI/CS580AIProject 4.11/Saved/Autosaves/Game/TopDownBP/AI/NPC_BlackBoard_Auto1.uasset, AutoPackageBackupDelegate=11.792682, FlushAsyncLoading=0.006258, FlushStreamingFunc=0.038400, BlockTillAllRequestsFinished=0.003982, ResetLoadersForSaveUnMarkAllObjects=0.130273, TagPackageExports=0.023324, BeginCacheForCookedPlatformData=0.000570, SerializeImports=0.996400, GatherLocalizableTextData=0.054043, MarkNames=0.004835, SerializeSummary=0.005975, SerializeNames=0.022184, SerializeGatherableTextData=0.000853, BuildExportMap=0.016216, SortExportsNonSeekfree=0.037830, SortExportsSeekfreeConstructor=0.005689, SortExportsSeekfreeInner=0.045512, SortExportsSeekfree=0.001419, BuildDependencyMap=0.006828, SerializeImportMap=0.002846, SerializeExportMap=0.004265, SerializeDependencyMap=0.001136, SerializeStringAssetReferenceMap=0.001423, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.055749, SerializeExports=0.185173, SerializeBulkData=0.002842, MoveFile=1.551632, UnaccountedTime=0.266809, RunGuid=RunID338CB3154DCFEC21C0A2EBB370067507
SavePackageTransactionId38155F3740E62DE354D690BD8B41B10E_4, Filename=../../../../../../Users/c.diaz/Desktop/CS580AI/CS580AIProject 4.11/Saved/Autosaves/Game/TopDownBP/AI/NPC_MOVE_BT_Auto1.uasset, AutoPackageBackupDelegate=9.950638, FlushAsyncLoading=0.007682, FlushStreamingFunc=0.043236, BlockTillAllRequestsFinished=0.004549, ResetLoadersForSaveUnMarkAllObjects=0.153314, TagPackageExports=0.116050, BeginCacheForCookedPlatformData=0.000853, SerializeImports=1.107048, GatherLocalizableTextData=0.928421, MarkNames=0.014789, SerializeSummary=0.006545, SerializeNames=0.061154, SerializeGatherableTextData=0.000853, BuildExportMap=0.044372, SortExportsNonSeekfree=0.096995, SortExportsSeekfreeConstructor=0.005689, SortExportsSeekfreeInner=0.569168, SortExportsSeekfree=0.001993, BuildDependencyMap=0.017636, SerializeImportMap=0.016782, SerializeExportMap=0.008531, SerializeDependencyMap=0.003416, SerializeStringAssetReferenceMap=0.001136, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.143643, SerializeExports=0.583392, SerializeBulkData=0.003129, MoveFile=1.597714, UnaccountedTime=0.288993, RunGuid=RunID338CB3154DCFEC21C0A2EBB370067507
SavePackageTransactionId38155F3740E62DE354D690BD8B41B10E_5, Filename=../../../../../../Users/c.diaz/Desktop/CS580AI/CS580AIProject 4.11/Content/TopDownBP/AI/NPC_MOVE_BT.uasset, AutoPackageBackupDelegate=9.019662, FlushAsyncLoading=0.003982, FlushStreamingFunc=0.044655, BlockTillAllRequestsFinished=0.003982, ResetLoadersForSaveUnMarkAllObjects=0.114061, TagPackageExports=0.142220, BeginCacheForCookedPlatformData=0.001140, SerializeImports=1.096237, GatherLocalizableTextData=0.941221, MarkNames=0.014789, SerializeSummary=0.007965, SerializeNames=0.062577, SerializeGatherableTextData=0.000853, BuildExportMap=0.046652, SortExportsNonSeekfree=0.096709, SortExportsSeekfreeConstructor=0.005689, SortExportsSeekfreeInner=0.587657, SortExportsSeekfree=0.002276, BuildDependencyMap=0.017919, SerializeImportMap=0.016212, SerializeExportMap=0.008248, SerializeDependencyMap=0.003982, SerializeStringAssetReferenceMap=0.001706, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.140227, SerializeExports=0.584532, SerializeBulkData=0.003129, MoveFile=2.013564, UnaccountedTime=2.007309, RunGuid=RunID338CB3154DCFEC21C0A2EBB370067507
SavePackageTransactionId38155F3740E62DE354D690BD8B41B10E_6, Filename=../../../../../../Users/c.diaz/Desktop/CS580AI/CS580AIProject 4.11/Content/TopDownBP/AI/NPC_BlackBoard.uasset, AutoPackageBackupDelegate=8.922663, FlushAsyncLoading=0.003129, FlushStreamingFunc=0.039823, BlockTillAllRequestsFinished=0.003979, ResetLoadersForSaveUnMarkAllObjects=0.267379, TagPackageExports=0.025600, BeginCacheForCookedPlatformData=0.000853, SerializeImports=0.915620, GatherLocalizableTextData=0.058308, MarkNames=0.004835, SerializeSummary=0.007112, SerializeNames=0.022188, SerializeGatherableTextData=0.000570, BuildExportMap=0.016779, SortExportsNonSeekfree=0.037547, SortExportsSeekfreeConstructor=0.005689, SortExportsSeekfreeInner=0.047218, SortExportsSeekfree=0.001706, BuildDependencyMap=0.006542, SerializeImportMap=0.003129, SerializeExportMap=0.004265, SerializeDependencyMap=0.001136, SerializeStringAssetReferenceMap=0.001136, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.054047, SerializeExports=0.187162, SerializeBulkData=0.003129, MoveFile=2.898179, UnaccountedTime=1.910031, RunGuid=RunID338CB3154DCFEC21C0A2EBB370067507
SavePackageTransactionId38155F3740E62DE354D690BD8B41B10E_7, Filename=../../../../../../Users/c.diaz/Desktop/CS580AI/CS580AIProject 4.11/Content/TopDownBP/AI/NPC_Character.uasset, AutoPackageBackupDelegate=15.044994, FlushAsyncLoading=0.005689, FlushStreamingFunc=0.039823, BlockTillAllRequestsFinished=0.003982, ResetLoadersForSaveUnMarkAllObjects=0.131980, TagPackageExports=14.178016, BeginCacheForCookedPlatformData=0.003982, SerializeImports=16.462088, GatherLocalizableTextData=11.688862, MarkNames=0.087325, SerializeSummary=0.013940, SerializeNames=0.272494, SerializeGatherableTextData=0.093866, BuildExportMap=0.233527, SortExportsNonSeekfree=2.377652, SortExportsSeekfreeConstructor=0.009388, SortExportsSeekfreeInner=19.022633, SortExportsSeekfree=0.004265, BuildDependencyMap=0.117477, SerializeImportMap=0.017919, SerializeExportMap=0.071965, SerializeDependencyMap=0.016782, SerializeStringAssetReferenceMap=0.001993, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.405830, SerializeExports=16.559937, SerializeBulkData=0.009388, MoveFile=2.414342, UnaccountedTime=1.982562, RunGuid=RunID338CB3154DCFEC21C0A2EBB370067507
SavePackageTransactionId38155F3740E62DE354D690BD8B41B10E_8, Filename=../../../../../../Users/c.diaz/Desktop/CS580AI/CS580AIProject 4.11/Content/TopDownBP/AI/NPC_MOVE_BT.uasset, AutoPackageBackupDelegate=10.755040, FlushAsyncLoading=0.007112, FlushStreamingFunc=0.055179, BlockTillAllRequestsFinished=0.004269, ResetLoadersForSaveUnMarkAllObjects=0.129137, TagPackageExports=0.135396, BeginCacheForCookedPlatformData=0.001136, SerializeImports=1.156542, GatherLocalizableTextData=0.911634, MarkNames=0.013940, SerializeSummary=0.007965, SerializeNames=0.062291, SerializeGatherableTextData=0.000853, BuildExportMap=0.047218, SortExportsNonSeekfree=0.100125, SortExportsSeekfreeConstructor=0.043806, SortExportsSeekfreeInner=0.577133, SortExportsSeekfree=0.002272, BuildDependencyMap=0.017922, SerializeImportMap=0.005689, SerializeExportMap=0.007682, SerializeDependencyMap=0.003129, SerializeStringAssetReferenceMap=0.001136, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.139095, SerializeExports=0.617523, SerializeBulkData=0.003695, MoveFile=1.952127, UnaccountedTime=1.882438, RunGuid=RunID338CB3154DCFEC21C0A2EBB370067507
SavePackageTransactionId38155F3740E62DE354D690BD8B41B10E_9, Filename=../../../../../../Users/c.diaz/Desktop/CS580AI/CS580AIProject 4.11/Content/TopDownBP/AI/Health_Check.uasset, AutoPackageBackupDelegate=9.871278, FlushAsyncLoading=0.004265, FlushStreamingFunc=0.037547, BlockTillAllRequestsFinished=0.004265, ResetLoadersForSaveUnMarkAllObjects=0.114065, TagPackageExports=2.059076, BeginCacheForCookedPlatformData=0.002559, SerializeImports=2.930038, GatherLocalizableTextData=2.023805, MarkNames=0.019629, SerializeSummary=0.007965, SerializeNames=0.079643, SerializeGatherableTextData=0.065137, BuildExportMap=0.079073, SortExportsNonSeekfree=0.219021, SortExportsSeekfreeConstructor=0.005975, SortExportsSeekfreeInner=2.041440, SortExportsSeekfree=0.002842, BuildDependencyMap=0.023611, SerializeImportMap=0.006828, SerializeExportMap=0.013083, SerializeDependencyMap=0.002846, SerializeStringAssetReferenceMap=0.001706, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.298951, SerializeExports=2.432264, SerializeBulkData=0.003695, MoveFile=1.641799, UnaccountedTime=2.135877, RunGuid=RunID338CB3154DCFEC21C0A2EBB370067507
